,cross_length (um),cross_width (um),cross_gap (um),Lj (nH),Cj (fF),qubit_freq (GHz),ratio,alpha (MHz),w03 (GHz)
0,225,30,30,20,127.48,4.47411837077,55.13901234650761,-296.453465251694,12.829448181806614
