,cross_length (um),cross_width (um),cross_gap (um),Lj (nH),Cj (fF),qubit_freq (GHz),ratio,alpha (MHz),w03 (GHz)
0,80,15,50,10.9,245.13,8.87430978344,25.340970994565833,-645.0483402622347,25.33283266979553
