,cross_length (um),cross_width (um),cross_gap (um),Lj (nH),Cj (fF),qubit_freq (GHz),ratio,alpha (MHz),w03 (GHz)
0,100,10,60,10.9,245.13,8.49802526014,27.88876941273586,-586.1194891307533,24.321836802158494
