,cross_length (um),cross_width (um),cross_gap (um),Lj (nH),Cj (fF),qubit_freq (GHz),ratio,alpha (MHz),w03 (GHz)
0,100,5,35,10.9,245.13,8.68946455596,26.519843440174398,-616.3743506839733,24.835644966512056
