,cross_length (um),cross_width (um),cross_gap (um),Lj (nH),Cj (fF),qubit_freq (GHz),ratio,alpha (MHz),w03 (GHz)
0,225,30,30,60,32.72,4.47411837077,18.545471430957804,-881.4093155589253,11.65953648119215
