,cross_length (um),cross_width (um),cross_gap (um),Lj (nH),Cj (fF),qubit_freq (GHz),ratio,alpha (MHz),w03 (GHz)
0,130,20,35,20,127.48,6.43551024236,26.43144652527743,-618.4357433879245,18.06965924030415
