,cross_length (um),cross_width (um),cross_gap (um),Lj (nH),Cj (fF),qubit_freq (GHz),ratio,alpha (MHz),w03 (GHz)
0,100,20,35,20,127.48,7.36368238492,20.10062703159963,-813.215988485374,20.46461517778925
