,cross_length (um),cross_width (um),cross_gap (um),Lj (nH),Cj (fF),qubit_freq (GHz),ratio,alpha (MHz),w03 (GHz)
0,130,10,20,20,127.48,6.47501308408,26.069153708062522,-627.0303771166409,18.17097849800672
