,cross_length (um),cross_width (um),cross_gap (um),Lj (nH),Cj (fF),qubit_freq (GHz),ratio,alpha (MHz),w03 (GHz)
0,225,30,30,70,25.67,4.47411837077,790.6750787967256,-20.673664466008226,13.381007783377985
