,cross_length (um),cross_width (um),cross_gap (um),Lj (nH),Cj (fF),qubit_freq (GHz),ratio,alpha (MHz),w03 (GHz)
0,100,4,40,10.9,245.13,9.02748527176,24.626879605357928,-663.7524340323564,25.754950947215285
