,cross_length (um),cross_width (um),cross_gap (um),Lj (nH),Cj (fF),qubit_freq (GHz),ratio,alpha (MHz),w03 (GHz)
0,80,5,60,10.9,245.13,10.1712293159,19.422135295283972,-841.6248281746472,28.830438291350706
