,cross_length (um),cross_width (um),cross_gap (um),Lj (nH),Cj (fF),qubit_freq (GHz),ratio,alpha (MHz),w03 (GHz)
0,100,25,40,20,127.48,7.28462772583,20.54804842951006,-795.5086993664377,20.262865778757124
