,cross_length (um),cross_width (um),cross_gap (um),Lj (nH),Cj (fF),qubit_freq (GHz),ratio,alpha (MHz),w03 (GHz)
0,100,60,35,20,127.48,6.35719108479,29.710413657994348,-550.1825544687349,17.97120814543253
