,cross_length (um),cross_width (um),cross_gap (um),Lj (nH),Cj (fF),qubit_freq (GHz),ratio,alpha (MHz),w03 (GHz)
0,100,4,60,10.9,0,9.34528973801,23.10529812888553,-707.4633354435132,26.620942543142974
