,cross_length (um),cross_width (um),cross_gap (um),Lj (nH),Cj (fF),qubit_freq (GHz),ratio,alpha (MHz),w03 (GHz)
0,225,30,30,80,20.2,4.47411837077,903.6286614819721,-18.089456407757197,13.386176199494486
