,cross_length (um),cross_width (um),cross_gap (um),Lj (nH),Cj (fF),qubit_freq (GHz),ratio,alpha (MHz),w03 (GHz)
0,225,30,30,100,11.65,4.47411837077,1129.535826852465,-14.47156512620576,13.39341198205759
