,cross_length (um),cross_width (um),cross_gap (um),Lj (nH),Cj (fF),qubit_freq (GHz),ratio,alpha (MHz),w03 (GHz)
0,100,50,20,20,127.48,6.04062985795,29.657682990095967,-551.1607662047246,17.01956804144055
