,cross_length (um),cross_width (um),cross_gap (um),Lj (nH),Cj (fF),qubit_freq (GHz),ratio,alpha (MHz),w03 (GHz)
0,130,40,20,20,127.48,5.41570055437,37.02357408965395,-441.5065720315201,15.36408851904696
