,cross_length (um),cross_width (um),cross_gap (um),Lj (nH),Cj (fF),qubit_freq (GHz),ratio,alpha (MHz),w03 (GHz)
0,100,10,35,20,127.48,8.03862914611,16.927161486416185,-965.6758632447434,22.184535711840514
