,cross_length (um),cross_width (um),cross_gap (um),Lj (nH),Cj (fF),qubit_freq (GHz),ratio,alpha (MHz),w03 (GHz)
0,225,30,30,40,56.71,4.47411837077,27.74363864283893,-589.1855603770026,12.243983991555996
