,cross_length (um),cross_width (um),cross_gap (um),Lj (nH),Cj (fF),qubit_freq (GHz),ratio,alpha (MHz),w03 (GHz)
0,225,30,30,50,42.39,4.47411837077,22.229713048334368,-735.3289376761842,11.951697236957632
