,cross_length (um),cross_width (um),cross_gap (um),Lj (nH),Cj (fF),qubit_freq (GHz),ratio,alpha (MHz),w03 (GHz)
0,225,30,30,90,15.7,4.47411837077,1016.5822441672215,-16.079516806895246,13.39019607869621
