,cross_length (um),cross_width (um),cross_gap (um),Lj (nH),Cj (fF),qubit_freq (GHz),ratio,alpha (MHz),w03 (GHz)
0,80,10,60,10.9,0,9.43599833411,22.60299013693784,-723.1853476750945,26.86162430697981
