,cross_length (um),cross_width (um),cross_gap (um),Lj (nH),Cj (fF),qubit_freq (GHz),ratio,alpha (MHz),w03 (GHz)
0,200,25,40,20,127.48,5.08336960612,42.78506668800174,-382.052724140362,14.486003370079276
