,cross_length (um),cross_width (um),cross_gap (um),Lj (nH),Cj (fF),qubit_freq (GHz),ratio,alpha (MHz),w03 (GHz)
0,100,10,20,20,127.48,7.43203921386,19.699080444440067,-829.7926051310538,20.636532431317892
