,cross_length (um),cross_width (um),cross_gap (um),Lj (nH),Cj (fF),qubit_freq (GHz),ratio,alpha (MHz),w03 (GHz)
0,130,20,20,20,127.48,5.91442956142,31.13477683170776,-525.0126368026877,16.693263410654627
