,cross_length (um),cross_width (um),cross_gap (um),Lj (nH),Cj (fF),qubit_freq (GHz),ratio,alpha (MHz),w03 (GHz)
0,225,30,30,10,268.38,4.47411837077,109.40627681949418,-149.4078014157003,13.1235395094786
