,cross_length (um),cross_width (um),cross_gap (um),Lj (nH),Cj (fF),qubit_freq (GHz),ratio,alpha (MHz),w03 (GHz)
0,100,10,50,20,127.48,8.36316094729,15.708264680143607,-1040.6083430298224,23.008266155810357
