,cross_length (um),cross_width (um),cross_gap (um),Lj (nH),Cj (fF),qubit_freq (GHz),ratio,alpha (MHz),w03 (GHz)
0,100,50,50,20,127.48,6.79737669041,23.623765671499882,-691.9367347263523,19.008256601777294
