,cross_length (um),cross_width (um),cross_gap (um),Lj (nH),Cj (fF),qubit_freq (GHz),ratio,alpha (MHz),w03 (GHz)
0,80,10,50,10.9,0,9.31253888694,23.046756785569965,-709.2603715466279,26.519095917726744
