,cross_length (um),cross_width (um),cross_gap (um),Lj (nH),Cj (fF),qubit_freq (GHz),ratio,alpha (MHz),w03 (GHz)
0,225,30,30,40,56.71,4.47114966671,27.771962643421826,-588.5846632646949,12.23627967360061
