,cross_length (um),cross_width (um),cross_gap (um),Lj (nH),Cj (fF),qubit_freq (GHz),ratio,alpha (MHz),w03 (GHz)
0,130,60,20,20,127.48,5.14765647948,40.91104347743783,-399.553516392045,14.643862405655911
