,cross_length (um),cross_width (um),cross_gap (um),Lj (nH),Cj (fF),qubit_freq (GHz),ratio,alpha (MHz),w03 (GHz)
0,100,10,50,10.9,0,8.36316094729,28.655757067180787,-570.4316672686774,23.948619507332648
